claim_id,client_id,region,claim_type,policy_type,declaration_date,expertise_date,closure_date,status,estimated_damage,paid_amount,expert_assigned,fraud_flag
CLM_187,CUST_2000,Occitanie,Bris de glace,Habitation,2023-11-20,2023-11-22,,Ouvert,4771.01,4295.23,Expert_7,0
CLM_188,CUST_1710,Hauts-de-France,Bris de glace,Habitation,2023-10-06,2023-10-25,2023-12-13,Clos,2220.53,1558.21,Expert_12,0
CLM_189,CUST_3009,PACA,Vol,Professionnelle,2023-05-23,2023-06-11,2023-07-14,Clos,2751.15,2121.86,Expert_15,0
CLM_190,CUST_3501,Île-de-France,Vol,Habitation,2023-09-24,2023-09-27,2023-10-09,Clos,5259.49,4280.89,Expert_9,0
CLM_191,CUST_1943,Occitanie,Catastrophe naturelle,Habitation,2023-04-27,2023-05-09,2023-05-18,Clos,6802.41,5945.66,Expert_7,0
CLM_192,CUST_2825,Occitanie,Incendie,Habitation,2023-12-09,2023-12-15,2024-02-03,Clos,2041.91,1466.25,Expert_4,0
CLM_193,CUST_2671,Occitanie,Bris de glace,Habitation,2023-11-30,2023-12-04,2024-01-25,Clos,3338.73,3008.29,Expert_14,0
CLM_194,CUST_4179,Nouvelle-Aquitaine,Incendie,Auto,2023-05-24,2023-06-03,2023-07-13,Clos,1352.89,1281.12,Expert_6,0
CLM_195,CUST_1951,Occitanie,Dégât des eaux,Auto,2023-03-15,2023-03-22,2023-04-08,Clos,6896.07,5438.13,Expert_15,0
CLM_196,CUST_4189,Occitanie,Dégât des eaux,Auto,2023-02-05,2023-02-09,2023-04-08,Clos,2959.16,2633.49,Expert_12,1
CLM_197,CUST_3631,Hauts-de-France,Incendie,Professionnelle,2023-10-04,2023-10-13,,Ouvert,6181.33,5459.93,Expert_6,0
CLM_198,CUST_1145,Occitanie,Incendie,Professionnelle,2023-06-01,2023-06-17,2023-08-09,Clos,4243.96,4018.11,Expert_7,0
CLM_199,CUST_1672,Hauts-de-France,Bris de glace,Auto,2023-06-13,2023-06-23,,Ouvert,1373.61,1024.57,Expert_10,0
CLM_200,CUST_3556,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-04-29,2023-05-16,2023-06-11,Clos,2585.8,2234.16,Expert_7,0
CLM_201,CUST_4824,Occitanie,Bris de glace,Professionnelle,2023-09-11,2023-09-13,2023-10-22,Clos,2226.0,2009.53,Expert_2,0
CLM_202,CUST_4747,Île-de-France,Incendie,Professionnelle,2023-10-07,2023-10-21,2023-11-13,Clos,473.31,441.03,Expert_13,0
CLM_203,CUST_4713,Occitanie,Dégât des eaux,Habitation,2023-03-14,2023-03-22,2023-04-28,Clos,5121.05,4130.12,Expert_6,0
CLM_204,CUST_1341,Nouvelle-Aquitaine,Bris de glace,Habitation,2023-01-05,2023-01-17,2023-02-17,Clos,694.92,628.24,Expert_11,0
CLM_205,CUST_1115,Hauts-de-France,Catastrophe naturelle,Habitation,2023-11-22,2023-11-24,2023-12-21,Clos,4459.28,3607.03,Expert_11,1
CLM_206,CUST_3102,Occitanie,Catastrophe naturelle,Habitation,2023-09-21,2023-10-03,2023-11-12,Clos,2720.13,2043.2,Expert_6,0
CLM_207,CUST_1347,Occitanie,Incendie,Auto,2023-01-12,2023-01-29,2023-02-18,Clos,3305.67,3102.82,Expert_8,0
CLM_208,CUST_2184,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-04-25,2023-05-03,,Ouvert,5661.78,5022.43,Expert_1,0
CLM_209,CUST_3796,Île-de-France,Bris de glace,Auto,2023-09-29,2023-10-11,2023-11-22,Clos,2784.6,2001.94,Expert_8,0
CLM_210,CUST_4537,Nouvelle-Aquitaine,Vol,Habitation,2023-03-07,2023-03-16,,En recours,803.25,761.15,Expert_4,0
CLM_211,CUST_1011,Hauts-de-France,Bris de glace,Habitation,2023-11-07,2023-11-13,2023-12-22,Clos,1350.56,1178.19,Expert_13,0
CLM_212,CUST_4078,Occitanie,Catastrophe naturelle,Habitation,2023-08-27,2023-09-13,2023-10-29,Clos,9600.02,8253.56,Expert_2,0
CLM_213,CUST_2811,Île-de-France,Incendie,Professionnelle,2023-01-14,2023-01-23,2023-02-11,Clos,4063.31,3055.84,Expert_2,0
CLM_214,CUST_1237,Nouvelle-Aquitaine,Vol,Habitation,2023-09-13,2023-09-23,,Ouvert,1346.07,1187.11,Expert_13,0
CLM_215,CUST_4244,Occitanie,Vol,Professionnelle,2023-01-25,2023-02-07,2023-04-05,Clos,11829.96,9978.22,Expert_12,0
CLM_216,CUST_2083,Île-de-France,Bris de glace,Habitation,2023-01-12,2023-01-25,2023-03-01,Clos,41.09,36.66,Expert_14,0
CLM_217,CUST_4850,PACA,Vol,Habitation,2023-05-31,2023-06-19,2023-07-24,Clos,3112.0,2907.32,Expert_1,0
CLM_218,CUST_1399,Nouvelle-Aquitaine,Incendie,Habitation,2023-06-27,2023-07-12,2023-07-25,Clos,793.79,742.04,Expert_3,0
CLM_219,CUST_4292,Occitanie,Incendie,Auto,2023-09-09,2023-09-10,2023-09-18,Clos,2028.98,1559.61,Expert_15,0
CLM_220,CUST_3139,PACA,Vol,Professionnelle,2023-11-04,2023-11-08,2023-12-20,Clos,974.33,813.5,Expert_15,0
CLM_221,CUST_3452,Hauts-de-France,Vol,Auto,2023-01-14,2023-01-21,2023-03-03,Clos,2116.79,2093.82,Expert_12,0
CLM_222,CUST_3540,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-09-03,2023-09-09,,Ouvert,7647.65,6773.4,Expert_12,0
CLM_223,CUST_1702,PACA,Incendie,Auto,2023-08-01,2023-08-19,2023-09-29,Clos,4374.38,3702.28,Expert_7,0
CLM_224,CUST_3068,Île-de-France,Bris de glace,Professionnelle,2023-11-04,2023-11-08,2023-12-16,Clos,5513.22,4480.96,Expert_14,0
CLM_225,CUST_1571,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-02-11,2023-02-24,2023-04-18,Clos,1173.64,1098.61,Expert_15,0
CLM_226,CUST_3773,PACA,Vol,Auto,2023-02-17,2023-02-18,2023-03-04,Clos,2334.1,2211.65,Expert_4,0
CLM_227,CUST_3987,Île-de-France,Bris de glace,Habitation,2023-07-19,2023-08-05,2023-08-24,Clos,2807.55,2344.83,Expert_13,0
CLM_228,CUST_4897,Hauts-de-France,Dégât des eaux,Auto,2023-03-28,2023-04-02,,Ouvert,1857.19,1306.78,Expert_12,1
CLM_229,CUST_2284,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-08-16,2023-08-27,2023-10-22,Clos,2874.96,2582.89,Expert_15,0
CLM_230,CUST_2613,Hauts-de-France,Vol,Habitation,2023-09-18,2023-09-26,2023-10-10,Clos,3869.64,2947.53,Expert_1,0
CLM_231,CUST_1651,Occitanie,Vol,Auto,2023-04-15,2023-04-24,,Ouvert,5995.62,4272.39,Expert_9,1
CLM_232,CUST_1782,Nouvelle-Aquitaine,Incendie,Auto,2023-12-13,2023-12-21,2023-12-27,Clos,6510.93,6143.26,Expert_6,0
CLM_233,CUST_4032,PACA,Incendie,Professionnelle,2023-09-30,2023-10-08,2023-10-30,Clos,7853.63,6374.4,Expert_11,0
CLM_234,CUST_1779,Hauts-de-France,Dégât des eaux,Habitation,2023-04-24,2023-05-06,,Ouvert,1928.85,1738.74,Expert_6,0
CLM_235,CUST_3285,PACA,Dégât des eaux,Auto,2023-08-21,2023-09-05,,Ouvert,2494.97,1911.94,Expert_10,1
CLM_236,CUST_3588,Occitanie,Vol,Professionnelle,2023-05-15,2023-05-27,2023-07-02,Clos,2867.19,2813.33,Expert_3,0
CLM_237,CUST_1460,Hauts-de-France,Vol,Professionnelle,2023-08-01,2023-08-16,,Ouvert,735.73,562.14,Expert_10,0
CLM_238,CUST_4438,Île-de-France,Catastrophe naturelle,Habitation,2023-10-05,2023-10-16,,Ouvert,2995.8,2604.87,Expert_3,0
CLM_239,CUST_1514,Occitanie,Dégât des eaux,Habitation,2023-10-08,2023-10-13,,Ouvert,11680.34,10131.67,Expert_15,0
CLM_240,CUST_4137,Hauts-de-France,Incendie,Professionnelle,2023-04-14,2023-04-17,2023-05-23,Clos,3215.3,2966.77,Expert_9,0
CLM_241,CUST_3256,Hauts-de-France,Dégât des eaux,Auto,2023-04-22,2023-05-05,2023-05-18,Clos,4438.96,3114.24,Expert_7,0
CLM_242,CUST_3179,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-01-14,2023-01-16,,En recours,612.25,484.71,Expert_2,0
CLM_243,CUST_1821,Occitanie,Vol,Auto,2023-04-21,2023-04-25,2023-05-19,Clos,911.33,697.32,Expert_5,0
CLM_244,CUST_4586,Hauts-de-France,Incendie,Auto,2023-12-25,2024-01-04,2024-02-15,Clos,1812.04,1487.14,Expert_5,0
CLM_245,CUST_4741,Nouvelle-Aquitaine,Incendie,Auto,2023-08-04,2023-08-09,2023-08-29,Clos,1784.3,1625.29,Expert_5,0
CLM_246,CUST_1867,Hauts-de-France,Bris de glace,Habitation,2023-03-23,2023-04-11,2023-05-16,Clos,1028.66,950.25,Expert_2,1
CLM_247,CUST_1830,Île-de-France,Bris de glace,Auto,2023-07-11,2023-07-30,2023-09-20,Clos,3324.19,2448.97,Expert_9,0
CLM_248,CUST_2733,Occitanie,Bris de glace,Professionnelle,2023-04-26,2023-05-13,2023-06-14,Clos,2885.95,2570.96,Expert_13,0
CLM_249,CUST_1137,Hauts-de-France,Catastrophe naturelle,Habitation,2023-02-16,2023-03-02,2023-03-17,Clos,3791.47,3734.95,Expert_8,0
CLM_250,CUST_4986,Nouvelle-Aquitaine,Incendie,Auto,2023-02-19,2023-02-22,,Ouvert,4164.07,3786.39,Expert_13,0
CLM_251,CUST_4145,Île-de-France,Bris de glace,Auto,2023-02-04,2023-02-18,,Ouvert,7350.84,7002.27,Expert_10,0
CLM_252,CUST_2851,Nouvelle-Aquitaine,Vol,Habitation,2023-07-11,2023-07-16,2023-08-25,Clos,2447.1,2248.52,Expert_1,0
CLM_253,CUST_1162,Île-de-France,Incendie,Professionnelle,2023-12-30,2024-01-03,2024-01-28,Clos,7741.93,5551.86,Expert_11,0
CLM_254,CUST_2719,Île-de-France,Incendie,Habitation,2023-08-08,2023-08-22,2023-09-05,Clos,4719.28,4403.15,Expert_2,0
CLM_255,CUST_3686,Occitanie,Dégât des eaux,Habitation,2023-04-17,2023-05-05,2023-06-21,Clos,1244.9,1070.28,Expert_5,0
CLM_256,CUST_4652,Occitanie,Dégât des eaux,Professionnelle,2023-06-09,2023-06-20,,En recours,5485.62,4867.54,Expert_5,0
CLM_257,CUST_3492,PACA,Incendie,Habitation,2023-05-11,2023-05-16,,En recours,1838.84,1457.48,Expert_2,0
CLM_258,CUST_4425,Hauts-de-France,Bris de glace,Professionnelle,2023-06-10,2023-06-28,2023-08-24,Clos,1330.22,1155.12,Expert_4,0
CLM_259,CUST_3657,Occitanie,Vol,Habitation,2023-01-28,2023-02-08,2023-03-25,Clos,1236.32,1068.98,Expert_1,0
CLM_260,CUST_4750,Île-de-France,Incendie,Auto,2023-03-06,2023-03-16,2023-04-10,Clos,3367.4,2455.74,Expert_12,0
CLM_261,CUST_3290,PACA,Dégât des eaux,Professionnelle,2023-03-27,2023-04-08,,En recours,1149.12,842.98,Expert_3,0
CLM_262,CUST_3260,Île-de-France,Catastrophe naturelle,Professionnelle,2023-11-15,2023-12-02,2024-01-07,Clos,1362.99,1263.52,Expert_7,0
CLM_263,CUST_3113,Occitanie,Bris de glace,Auto,2023-03-20,2023-04-03,2023-05-04,Clos,1636.09,1420.22,Expert_1,0
CLM_264,CUST_2450,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-09-05,2023-09-08,2023-09-20,Clos,1296.35,1052.09,Expert_13,0
CLM_265,CUST_3211,PACA,Incendie,Professionnelle,2023-07-16,2023-08-04,,Ouvert,563.38,482.81,Expert_6,0
CLM_266,CUST_3433,Nouvelle-Aquitaine,Bris de glace,Habitation,2023-03-26,2023-04-03,2023-06-01,Clos,876.74,750.54,Expert_1,0
CLM_267,CUST_3267,Occitanie,Vol,Auto,2023-09-20,2023-10-06,2023-10-13,Clos,3687.17,3573.45,Expert_9,0
CLM_268,CUST_3696,Hauts-de-France,Vol,Habitation,2023-05-09,2023-05-17,,Ouvert,4340.12,4077.88,Expert_10,1
CLM_269,CUST_1669,Île-de-France,Dégât des eaux,Habitation,2023-01-12,2023-01-23,2023-03-14,Clos,3768.33,3755.23,Expert_10,0
CLM_270,CUST_4737,Occitanie,Bris de glace,Professionnelle,2023-09-26,2023-09-28,,Ouvert,1174.8,855.15,Expert_3,0
CLM_271,CUST_4448,Nouvelle-Aquitaine,Vol,Professionnelle,2023-05-13,2023-05-16,,Ouvert,3272.15,3094.54,Expert_8,0
CLM_272,CUST_4831,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-12-30,2024-01-11,,Ouvert,2327.58,1863.37,Expert_15,0
CLM_273,CUST_2098,PACA,Vol,Habitation,2023-08-06,2023-08-07,2023-09-01,Clos,187.37,182.05,Expert_9,0
CLM_274,CUST_2953,PACA,Vol,Auto,2023-10-06,2023-10-22,,Ouvert,4379.12,3399.04,Expert_7,0
CLM_275,CUST_3048,PACA,Catastrophe naturelle,Professionnelle,2023-03-07,2023-03-10,2023-04-23,Clos,3899.6,3527.19,Expert_6,0
CLM_276,CUST_4725,PACA,Incendie,Auto,2023-09-04,2023-09-07,2023-09-15,Clos,1904.19,1372.07,Expert_9,0
CLM_277,CUST_3266,Occitanie,Bris de glace,Habitation,2023-02-08,2023-02-17,,Ouvert,3435.09,3330.85,Expert_3,0
CLM_278,CUST_1595,Hauts-de-France,Bris de glace,Habitation,2023-04-01,2023-04-03,2023-05-23,Clos,5315.06,4327.09,Expert_14,1
CLM_279,CUST_4693,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-10-08,2023-10-16,,Ouvert,2274.05,2251.02,Expert_8,0
CLM_280,CUST_1933,Occitanie,Vol,Auto,2023-10-02,2023-10-11,2023-11-12,Clos,1090.83,855.71,Expert_6,0
CLM_281,CUST_2677,Île-de-France,Vol,Habitation,2023-11-13,2023-11-17,2023-12-31,Clos,5247.79,3746.07,Expert_15,0
CLM_282,CUST_4693,Île-de-France,Bris de glace,Habitation,2023-07-22,2023-07-25,2023-09-08,Clos,5134.73,4985.15,Expert_6,0
CLM_283,CUST_1778,Île-de-France,Incendie,Habitation,2023-03-27,2023-04-05,2023-06-03,Clos,1172.42,1115.49,Expert_12,0
CLM_284,CUST_4272,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-03-05,2023-03-19,,Ouvert,8111.49,6213.95,Expert_11,0
CLM_285,CUST_2447,Hauts-de-France,Incendie,Auto,2023-11-20,2023-11-23,2023-12-14,Clos,4560.56,4500.12,Expert_3,0
CLM_286,CUST_2811,Occitanie,Vol,Habitation,2023-11-28,2023-12-10,2024-01-29,Clos,3626.35,3020.8,Expert_3,0
CLM_287,CUST_1578,PACA,Catastrophe naturelle,Auto,2023-06-06,2023-06-25,,Ouvert,6215.09,4596.11,Expert_4,0
CLM_288,CUST_4793,PACA,Dégât des eaux,Auto,2023-12-08,2023-12-20,,Ouvert,2119.09,1654.35,Expert_12,0
CLM_289,CUST_3140,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-03-02,2023-03-14,,En recours,411.77,305.54,Expert_12,0
CLM_290,CUST_2325,Occitanie,Catastrophe naturelle,Auto,2023-04-19,2023-05-06,2023-06-14,Clos,3481.5,2653.24,Expert_2,0
CLM_291,CUST_1703,PACA,Catastrophe naturelle,Auto,2023-07-09,2023-07-17,2023-09-02,Clos,785.45,616.95,Expert_10,0
CLM_292,CUST_2574,PACA,Incendie,Auto,2023-11-14,2023-11-24,2024-01-10,Clos,1535.55,1319.77,Expert_9,0
CLM_293,CUST_4691,Île-de-France,Catastrophe naturelle,Habitation,2023-07-11,2023-07-22,2023-09-10,Clos,4544.4,3360.34,Expert_8,0
CLM_294,CUST_4321,Île-de-France,Bris de glace,Professionnelle,2023-01-19,2023-01-31,,En recours,3053.79,2421.08,Expert_1,0
CLM_295,CUST_2681,PACA,Bris de glace,Auto,2023-01-08,2023-01-22,,Ouvert,3620.21,3435.13,Expert_4,0
CLM_296,CUST_3702,Occitanie,Incendie,Habitation,2023-11-20,2023-11-21,2023-12-31,Clos,1144.36,1058.94,Expert_6,0
CLM_297,CUST_2289,Hauts-de-France,Vol,Habitation,2023-02-10,2023-02-17,2023-02-23,Clos,1951.57,1763.44,Expert_12,0
CLM_298,CUST_3305,Île-de-France,Bris de glace,Habitation,2023-07-29,2023-08-17,,En recours,3480.53,2989.77,Expert_10,0
CLM_299,CUST_2236,Occitanie,Vol,Professionnelle,2023-03-22,2023-03-31,2023-04-16,Clos,942.73,797.36,Expert_10,0
CLM_300,CUST_4500,PACA,Dégât des eaux,Habitation,2023-03-03,2023-03-20,2023-04-24,Clos,6081.54,4963.86,Expert_15,0
CLM_301,CUST_3894,Hauts-de-France,Dégât des eaux,Habitation,2023-03-14,2023-03-20,,Ouvert,2237.07,2101.76,Expert_15,0
CLM_302,CUST_3487,Hauts-de-France,Vol,Habitation,2023-02-10,2023-02-18,2023-03-05,Clos,363.9,331.76,Expert_8,0
CLM_303,CUST_4740,Hauts-de-France,Vol,Auto,2023-06-05,2023-06-10,2023-06-21,Clos,5523.16,5341.06,Expert_13,0
CLM_304,CUST_2463,Occitanie,Dégât des eaux,Habitation,2023-07-21,2023-08-08,,Ouvert,3443.94,3286.01,Expert_6,0
CLM_305,CUST_4415,Hauts-de-France,Bris de glace,Auto,2023-07-23,2023-07-29,2023-08-03,Clos,6048.45,4537.6,Expert_15,1
CLM_306,CUST_2850,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-03-08,2023-03-19,2023-05-07,Clos,1746.58,1425.9,Expert_2,0
CLM_307,CUST_4940,Occitanie,Bris de glace,Professionnelle,2023-05-05,2023-05-20,,En recours,2293.69,2224.94,Expert_3,0
CLM_308,CUST_4807,Hauts-de-France,Incendie,Habitation,2023-02-04,2023-02-10,2023-02-18,Clos,2527.84,2229.71,Expert_2,0
CLM_309,CUST_2402,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-10-05,2023-10-09,,Ouvert,2814.82,2437.95,Expert_10,0
CLM_310,CUST_1299,Occitanie,Bris de glace,Professionnelle,2023-12-09,2023-12-28,2024-01-04,Clos,954.39,684.58,Expert_2,0
CLM_311,CUST_2134,Île-de-France,Bris de glace,Professionnelle,2023-05-19,2023-05-26,2023-06-03,Clos,1161.4,1015.23,Expert_6,0
CLM_312,CUST_2307,Occitanie,Catastrophe naturelle,Auto,2023-12-20,2023-12-31,2024-02-09,Clos,3108.85,2755.06,Expert_13,0
CLM_313,CUST_1266,PACA,Vol,Professionnelle,2023-01-05,2023-01-22,,En recours,4677.64,3593.95,Expert_5,1
CLM_314,CUST_4600,Hauts-de-France,Bris de glace,Professionnelle,2023-11-06,2023-11-19,,En recours,1862.85,1458.11,Expert_7,0
CLM_315,CUST_4173,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-05-27,2023-06-12,2023-07-30,Clos,3082.63,2956.44,Expert_3,0
CLM_316,CUST_4802,Hauts-de-France,Vol,Professionnelle,2023-03-16,2023-03-17,,Ouvert,9089.1,7350.18,Expert_7,0
CLM_317,CUST_4400,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-03-23,2023-04-11,2023-06-01,Clos,861.85,751.58,Expert_13,1
CLM_318,CUST_1942,Hauts-de-France,Incendie,Professionnelle,2023-11-24,2023-12-07,2023-12-28,Clos,663.03,526.16,Expert_8,0
CLM_319,CUST_2833,Nouvelle-Aquitaine,Vol,Professionnelle,2023-07-08,2023-07-24,2023-09-16,Clos,4867.23,4411.25,Expert_10,0
CLM_320,CUST_3311,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-11-16,2023-12-02,,En recours,1472.16,1453.37,Expert_15,0
CLM_321,CUST_3048,Île-de-France,Bris de glace,Professionnelle,2023-10-09,2023-10-26,,Ouvert,4569.48,3218.26,Expert_14,0
CLM_322,CUST_4455,Occitanie,Incendie,Auto,2023-02-06,2023-02-19,,Ouvert,2866.26,2096.15,Expert_15,0
CLM_323,CUST_2313,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-09-17,2023-09-23,,En recours,2791.93,2047.32,Expert_1,0
CLM_324,CUST_1449,Occitanie,Bris de glace,Auto,2023-02-14,2023-03-05,2023-04-16,Clos,1705.91,1600.75,Expert_7,0
CLM_325,CUST_4965,Occitanie,Catastrophe naturelle,Habitation,2023-01-13,2023-01-28,,En recours,2098.67,1645.99,Expert_9,0
CLM_326,CUST_2304,Occitanie,Incendie,Auto,2023-02-24,2023-03-03,2023-04-29,Clos,2848.34,2022.61,Expert_14,0
CLM_327,CUST_2587,Occitanie,Dégât des eaux,Professionnelle,2023-08-02,2023-08-19,2023-10-17,Clos,5626.88,4697.35,Expert_4,0
CLM_328,CUST_4130,Hauts-de-France,Bris de glace,Auto,2023-05-28,2023-06-15,2023-07-03,Clos,529.11,416.41,Expert_3,0
CLM_329,CUST_2098,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-09-21,2023-10-09,2023-10-25,Clos,2102.55,1651.1,Expert_9,0
CLM_330,CUST_2960,Occitanie,Vol,Professionnelle,2023-12-27,2024-01-08,,Ouvert,1472.88,1343.4,Expert_9,0
CLM_331,CUST_2697,PACA,Incendie,Habitation,2023-11-21,2023-12-03,2024-01-05,Clos,2529.9,2398.38,Expert_4,0
CLM_332,CUST_1470,Hauts-de-France,Vol,Professionnelle,2023-04-10,2023-04-28,2023-05-17,Clos,2288.68,2244.96,Expert_13,0
CLM_333,CUST_1234,Île-de-France,Dégât des eaux,Auto,2023-08-06,2023-08-07,2023-09-07,Clos,3958.72,3573.76,Expert_9,0
CLM_334,CUST_2746,PACA,Bris de glace,Auto,2023-01-13,2023-01-18,2023-02-24,Clos,1429.65,1405.62,Expert_4,0
CLM_335,CUST_2378,Occitanie,Vol,Auto,2023-05-20,2023-05-25,,Ouvert,1812.39,1539.75,Expert_15,0
CLM_336,CUST_2123,PACA,Bris de glace,Auto,2023-10-30,2023-11-15,2023-12-07,Clos,5856.33,5608.53,Expert_15,0
CLM_337,CUST_4171,Île-de-France,Incendie,Auto,2023-01-31,2023-02-02,2023-02-22,Clos,3931.34,3777.73,Expert_6,0
CLM_338,CUST_4220,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-04-19,2023-05-02,2023-06-20,Clos,1320.82,1217.24,Expert_13,0
CLM_339,CUST_4384,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-01-28,2023-02-05,2023-04-04,Clos,1774.82,1716.37,Expert_4,0
CLM_340,CUST_3915,Île-de-France,Bris de glace,Professionnelle,2023-02-18,2023-02-28,2023-04-26,Clos,4226.51,3439.23,Expert_4,0
CLM_341,CUST_1540,PACA,Dégât des eaux,Habitation,2023-05-18,2023-05-21,2023-06-19,Clos,1632.04,1304.12,Expert_9,0
CLM_342,CUST_4866,PACA,Dégât des eaux,Auto,2023-06-20,2023-06-24,,En recours,839.67,782.47,Expert_11,0
CLM_343,CUST_2524,Occitanie,Incendie,Auto,2023-06-30,2023-07-10,2023-08-30,Clos,5338.27,3929.3,Expert_15,0
CLM_344,CUST_4718,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-06-02,2023-06-03,2023-08-01,Clos,215.71,151.09,Expert_15,0
CLM_345,CUST_2479,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-08-16,2023-08-31,,Ouvert,3028.29,2936.14,Expert_5,0
CLM_346,CUST_1392,Nouvelle-Aquitaine,Vol,Auto,2023-02-14,2023-02-18,,En recours,2305.33,1941.42,Expert_3,0
CLM_347,CUST_2552,Occitanie,Dégât des eaux,Auto,2023-04-29,2023-05-04,,Ouvert,477.09,426.22,Expert_4,0
CLM_348,CUST_4431,Île-de-France,Bris de glace,Auto,2023-02-28,2023-03-12,,Ouvert,3215.18,2808.43,Expert_9,0
CLM_349,CUST_1215,PACA,Incendie,Auto,2023-03-09,2023-03-24,,En recours,1026.69,798.74,Expert_2,0
CLM_350,CUST_2589,Hauts-de-France,Dégât des eaux,Auto,2023-07-07,2023-07-22,2023-08-26,Clos,1930.36,1355.79,Expert_7,0
CLM_351,CUST_3500,PACA,Incendie,Habitation,2023-06-10,2023-06-28,2023-08-09,Clos,2805.54,2167.47,Expert_3,0
CLM_352,CUST_4306,Hauts-de-France,Bris de glace,Habitation,2023-10-21,2023-11-08,2023-11-26,Clos,197.25,147.88,Expert_2,0
CLM_353,CUST_3607,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-04-18,2023-04-19,,En recours,3471.44,3430.43,Expert_2,0
CLM_354,CUST_3001,Nouvelle-Aquitaine,Vol,Professionnelle,2023-07-03,2023-07-15,2023-07-30,Clos,3289.68,3210.12,Expert_12,0
CLM_355,CUST_1929,Occitanie,Catastrophe naturelle,Auto,2023-06-03,2023-06-09,,En recours,3686.08,3352.47,Expert_9,0
CLM_356,CUST_4498,Hauts-de-France,Bris de glace,Habitation,2023-09-04,2023-09-12,2023-09-29,Clos,4277.73,3986.53,Expert_2,0
CLM_357,CUST_4583,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-02-08,2023-02-25,2023-03-21,Clos,6615.95,4655.19,Expert_4,0
CLM_358,CUST_1943,Occitanie,Bris de glace,Professionnelle,2023-06-05,2023-06-15,2023-08-01,Clos,3253.81,3066.47,Expert_12,0
CLM_359,CUST_1666,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-04-01,2023-04-06,2023-05-07,Clos,2461.95,1810.89,Expert_14,0
CLM_360,CUST_1628,PACA,Incendie,Professionnelle,2023-02-03,2023-02-22,2023-02-27,Clos,1671.16,1551.35,Expert_2,0
CLM_361,CUST_4162,Occitanie,Vol,Auto,2023-04-04,2023-04-07,2023-05-16,Clos,2699.75,2527.68,Expert_9,0
CLM_362,CUST_2289,Île-de-France,Dégât des eaux,Professionnelle,2023-03-23,2023-03-27,2023-04-01,Clos,3819.59,2893.25,Expert_4,0
CLM_363,CUST_1946,Nouvelle-Aquitaine,Vol,Habitation,2023-11-11,2023-11-22,2024-01-06,Clos,2937.52,2893.86,Expert_1,0
CLM_364,CUST_3374,PACA,Incendie,Habitation,2023-05-29,2023-06-01,,Ouvert,2150.85,1687.88,Expert_7,0
CLM_365,CUST_3600,Occitanie,Catastrophe naturelle,Auto,2023-06-03,2023-06-11,2023-06-20,Clos,6348.92,5391.9,Expert_7,0
CLM_366,CUST_3468,Occitanie,Vol,Habitation,2023-05-27,2023-06-12,2023-07-25,Clos,1794.24,1598.33,Expert_10,0
CLM_367,CUST_4252,PACA,Incendie,Professionnelle,2023-07-14,2023-07-29,2023-08-26,Clos,4677.55,4431.68,Expert_14,0
CLM_368,CUST_1699,Occitanie,Dégât des eaux,Professionnelle,2023-09-05,2023-09-18,2023-09-27,Clos,4236.85,3660.68,Expert_13,0
CLM_369,CUST_1341,Nouvelle-Aquitaine,Bris de glace,Auto,2023-02-23,2023-03-01,,Ouvert,1169.54,822.22,Expert_5,0
CLM_370,CUST_2932,Île-de-France,Vol,Habitation,2023-10-30,2023-11-03,2023-12-05,Clos,3970.22,3650.69,Expert_5,0
CLM_371,CUST_2909,PACA,Vol,Professionnelle,2023-12-09,2023-12-27,,En recours,5598.6,4224.06,Expert_6,0
CLM_372,CUST_4642,Île-de-France,Vol,Professionnelle,2023-08-16,2023-08-23,2023-09-12,Clos,1040.68,851.23,Expert_3,0
CLM_373,CUST_2134,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-10-14,2023-10-24,,En recours,412.7,348.55,Expert_12,0
